epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
1,2.349609613418579,0.208740234375,2.0944903641939163,0.248046875,0.05
2,1.9570284262299538,0.30029296875,2.840359538793564,0.171875,0.05
3,1.7457479871809483,0.351806640625,1.9037565141916275,0.3173828125,0.05
